"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node2626.P.A.",0.008438264,0.00834,0.005732,0.011397,1140.59325595638,1,"passed",0.380729443564275,"passed",0.44544275359963,"passed",8.65188403166783e-05
"Node2626.P.B.",0.135976805,0.135954,0.1162,0.154626,1140.95939084984,1,"passed",0.33232305452419,"passed",0.44544275359963,"passed",0.000582911391777745
"Node2626.P.C.",0.855584919,0.8557235,0.834021,0.878087,1141.07987214189,1,"passed",0.338064157341286,"passed",0.44544275359963,"passed",0.00066905083295923
"Node2627.P.A.",0.002880869,0.0028445,0.001952,0.003909,1139.18502068851,1,"passed",0.380665886712176,"passed",0.44544275359963,"passed",2.99293974887753e-05
"Node2627.P.B.",0.088130555,0.0880185,0.074495,0.101268,1141.86431016029,1,"passed",0.340876086662108,"passed",0.44544275359963,"passed",0.000407421282730686
"Node2627.P.C.",0.908988575,0.909132,0.894827,0.923546,1141.75221996564,1,"passed",0.343357350681051,"passed",0.44544275359963,"passed",0.000437238461289957
"Node2628.P.A.",0.124565967,0.12409,0.092913,0.156955,1065.29094089043,1,"passed",0.20101439370738,"passed",0.44544275359963,"passed",0.000998439557260213
"Node2628.P.B.",0.579587183,0.579761,0.542945,0.614584,1000,1,"passed",0.498490290240327,"passed",0.527043681162237,"passed",0.00113541004070828
"Node2628.P.C.",0.295846849,0.2956765,0.248887,0.342933,1000,1,"passed",0.121698841145333,"passed",0.44544275359963,"passed",0.00152036877352926
"Node2629.P.A.",0.279030133,0.2789645,0.232509,0.32346,1066.60977569102,1,"passed",0.194303035082802,"passed",0.44544275359963,"passed",0.00141116949210304
"Node2629.P.B.",0.669994107,0.670228,0.630503,0.715184,1149.35044045943,1,"passed",0.373210910409413,"passed",0.44544275359963,"passed",0.00127328530067071
"Node2629.P.C.",0.050975738,0.050281,0.036385,0.066305,1000,1,"passed",0.287804618372591,"passed",0.44544275359963,"passed",0.000483433087831423
"Node2630.P.A.",0.178429933,0.1776585,0.145455,0.212925,1000,1,"passed",0.121480572403962,"passed",0.44544275359963,"passed",0.00107740213209368
"Node2630.P.B.",0.682508528,0.68298,0.664143,0.699852,1200.64127854965,1,"passed",0.547780340235421,"passed",0.571303268344976,"passed",0.000533560364464858
"Node2630.P.C.",0.139061546,0.1386795,0.114594,0.166251,999.999999999999,1,"passed",0.140046225081315,"passed",0.44544275359963,"passed",0.000836953341620174
"Node2631.P.A.",0.596139242,0.5958815,0.560317,0.635599,999.999999999999,1,"passed",0.11313995125677,"passed",0.44544275359963,"passed",0.00120362581495811
"Node2631.P.B.",0.399107712,0.399161,0.360719,0.433128,999.999999999999,1,"passed",0.109539141019977,"passed",0.44544275359963,"passed",0.00116061348762938
"Node2631.P.C.",0.004753048,0.0046765,0.003087,0.006605,1000,1,"passed",0.485208704362251,"passed",0.516010765418559,"passed",5.63832958219355e-05
"Node2632.P.A.",0.026086605,0.025935,0.019208,0.03315,1144.8285682952,1,"passed",0.390557859855766,"passed",0.44544275359963,"passed",0.000211417672982596
"Node2632.P.B.",0.212376919,0.2125545,0.190465,0.231876,1141.0178501872,1,"passed",0.324545074977363,"passed",0.44544275359963,"passed",0.000626630818133572
"Node2632.P.C.",0.761536516,0.7615105,0.735052,0.790247,1142.36341901383,1,"passed",0.339830313777874,"passed",0.44544275359963,"passed",0.000837017100904714
