"","stationarity_pval","Halfwidth_test","mean","halfwidth"
"Node376.P.D.",0.454159219062105,"passed",0.16890749,0.00174519158151682
"Node377.P.B.",0.454159219062105,"passed",0.16890749,0.00174519158151682
"Node377.P.C.",0.454173196825466,"passed",0.662185034,0.00349037698131555
"Node377.P.D.",0.430190331976332,"passed",0.53616108,0.00225483817922518
"Node378.P.B.",0.393584497131325,"passed",0.283948394,0.00110746863601408
"Node378.P.C.",0.46647313837384,"passed",0.179890542,0.00114940325335179
"Node378.P.D.",0.744933037663114,"passed",0.47613556,0.000779205216999572
"Node379.P.B.",0.36905790137235,"passed",0.427762094,0.00131137826407311
"Node379.P.C.",0.564288932103119,"passed",0.096102358,0.00201925552809361
"Node379.P.D.",0.30584495687233,"passed",0.306137682,0.00175879822028836
"Node380.P.B.",0.382936342219547,"passed",0.50708936,0.00329571669132381
"Node380.P.C.",0.481664251527824,"passed",0.186772958,0.00155441543894738
"Node380.P.D.",0.575042861886701,"passed",0.48905992,0.0007566909627369
"Node381.P.B.",0.492039254286456,"passed",0.433081092,0.000601132252432463
"Node381.P.C.",0.539053322125073,"passed",0.077858952,0.00135640343309725
"Node381.P.D.",0.392838357549521,"passed",0.233826848,0.00214347866566367
"Node382.P.B.",0.406606696860366,"passed",0.436268516,0.00206449724469001
"Node382.P.C.",0.153498597982079,"passed",0.329904668,8.38208005928972e-05
"Node382.P.D.",0.391196145564226,"passed",0.231973724,0.00241359686122644
"Node383.P.B.",0.412760775787419,"passed",0.54571998,0.00369417751084826
"Node383.P.C.",0.45439783781238,"passed",0.222306298,0.00128320512037016
"Node383.P.D.",0.440324061043284,"passed",0.195123882,0.00170435664372791
"Node384.P.B.",0.389845709709175,"passed",0.269334458,0.000766952271474658
"Node384.P.C.",0.424277429341254,"passed",0.535541668,0.00247076960093611
"Node384.P.D.",0.454711173538909,"passed",0.19341263,0.00131949625849015
"Node385.P.B.",0.423110212871212,"passed",0.373585074,0.000696363469067214
"Node385.P.C.",0.490465903360378,"passed",0.433002306,0.00062415316567789
"Node385.P.D.",0.343101877674939,"passed",0.300403786,0.00217308477210982
"Node386.P.B.",0.426535544638089,"passed",0.60899053,0.00390311777104007
"Node386.P.C.",0.537801557386867,"passed",0.090605618,0.00175443897509934
"Node386.P.D.",0.260730345247584,"passed",0.375364154,0.000976594838106581
"Node387.P.B.",0.419714063162315,"passed",0.538029142,0.00249631405320174
"Node387.P.C.",0.537309120347179,"passed",0.086606684,0.00155304792273087
"Node387.P.D.",0.58285284539919,"passed",0.492810638,0.000685333714504725
"Node388.P.B.",0.494186506250103,"passed",0.436248354,0.00057916031361604
"Node388.P.C.",0.543240531120525,"passed",0.070941042,0.00126286581533328
"Node388.P.D.",0.447286333219521,"passed",0.559693068,0.0032105513717493
"Node389.P.B.",0.346090529038235,"passed",0.304557282,0.00114970326443386
"Node389.P.C.",0.507243014510202,"passed",0.13574962,0.00207293812487297
"Node389.P.D.",0.485261015871893,"passed",0.159044052,0.00203815671358202
"Node390.P.B.",0.741560561000094,"passed",0.284603812,0.000171605088324381
"Node390.P.C.",0.522192024009748,"passed",0.556352102,0.00219125906315652
"Node390.P.D.",0.430651194966984,"passed",0.20172763,0.00171560219954373
"Node391.P.B.",0.374055818555553,"passed",0.453042894,0.00235927488832156
"Node391.P.C.",0.250132828885196,"passed",0.345229448,0.000654571654325982
"Node391.P.D.",0.455565522602479,"passed",0.192033274,0.00131736509352065
"Node392.P.B.",0.424470839821055,"passed",0.374319966,0.000698366375877001
"Node392.P.C.",0.490981127651549,"passed",0.433646792,0.000619994942759177
"Node392.P.D.",0.507476566582637,"passed",0.127804484,0.00181596187592547
"Node393.P.B.",0.46338331310975,"passed",0.19875633,0.00131048232215289
"Node393.P.C.",0.488952776861325,"passed",0.673439172,0.00312568014077844
"Node393.P.D.",0.510183847788307,"passed",0.115676064,0.0019168501513332
"Node394.P.B.",0.510183847788307,"passed",0.115676064,0.0019168501513332
"Node394.P.C.",0.510210156474192,"passed",0.768647854,0.00383370444673
"Node394.P.D.",0.475816704994089,"passed",0.142651334,0.00168052859501908
"Node395.P.B.",0.475816704994089,"passed",0.142651334,0.00168052859501908
"Node395.P.C.",0.475806689330026,"passed",0.714697308,0.00336105524382522
"Node395.P.D.",0.485570643130942,"passed",0.706618806,0.00469210904765064
"Node396.P.B.",0.417737610919035,"passed",0.2368096,0.00301870075747079
"Node396.P.C.",0.598955285508727,"passed",0.056571586,0.00170431116458029
"Node396.P.D.",0.3090775186898,"passed",0.354392372,0.00206488249285529
"Node397.P.B.",0.398913827005126,"passed",0.218104252,0.000941949632459025
"Node397.P.C.",0.246672898630171,"passed",0.4275034,0.0011393642983359
"Node397.P.D.",0.351090087638823,"passed",0.3951474,0.00267680438824305
"Node398.P.B.",0.392080062744047,"passed",0.226054654,0.000721596375973205
"Node398.P.C.",0.336383102661115,"passed",0.378797934,0.00195966468697282
"Node398.P.D.",0.531753481724092,"passed",0.417068876,0.000592258347978188
"Node399.P.B.",0.459880531247402,"passed",0.38301502,0.000408194598443979
"Node399.P.C.",0.502383042992092,"passed",0.199916148,0.000999800681984175
"Node399.P.D.",0.585214048916743,"passed",0.493914694,0.000663181178895328
"Node400.P.B.",0.494804918702799,"passed",0.43722314,0.000572182844449903
"Node400.P.C.",0.544428082560856,"passed",0.06886217,0.00123366973307567
"Node400.P.D.",0.294506599602092,"passed",0.296505662,0.00156260165870564
"Node401.P.B.",0.494030809591235,"passed",0.17026395,0.000862895504155129
"Node401.P.C.",0.15277003351921,"passed",0.533230412,0.00076479083037113
"Node401.P.D.",0.610728977158714,"passed",0.02291495,0.000737322513991064
"Node402.P.B.",0.59382591380586,"passed",0.039428712,0.000957444436989775
"Node402.P.C.",0.601858530553721,"passed",0.93765635,0.001694086764541
"Node402.P.D.",0.526701862156158,"passed",0.1032051,0.00170577908504856
"Node403.P.B.",0.37635026811684,"passed",0.258115562,0.000729032967957744
"Node403.P.C.",0.480279181167756,"passed",0.63867933,0.00242888552928945
"Node403.P.D.",0.478606730163327,"passed",0.15766757,0.00166160730105818
"Node404.P.B.",0.43610991306515,"passed",0.508352632,0.00245207743916999
"Node404.P.C.",0.352514701994049,"passed",0.333979796,0.000796036017185083
"Node404.P.D.",0.478127657818772,"passed",0.148644202,0.0018989885405334
"Node405.P.B.",0.478136604792561,"passed",0.702711566,0.00379797370475079
"Node405.P.C.",0.478127657818772,"passed",0.148644202,0.0018989885405334
"Node405.P.D.",0.480278699439875,"passed",0.137054332,0.00165716179473656
"Node406.P.B.",0.480278699439875,"passed",0.137054332,0.00165716179473656
"Node406.P.C.",0.480279303345558,"passed",0.7258913,0.00331432547085356
"Node406.P.D.",0.615921542249237,"passed",0.023604046,0.000803535320538796
"Node407.P.B.",0.605173346310027,"passed",0.033938818,0.00100076107090172
"Node407.P.C.",0.610362639594321,"passed",0.9424571,0.00180388136520219
"Node407.P.D.",0.538620076420836,"passed",0.089397168,0.00166707365287859
"Node408.P.B.",0.465006814099617,"passed",0.158155682,0.00168683658756242
"Node408.P.C.",0.501753284400994,"passed",0.752447152,0.00335105929073995
"Node408.P.D.",0.533775852344524,"passed",0.08594732,0.00150421565253421
"Node409.P.B.",0.413398413741251,"passed",0.231792274,0.00092557618061279
"Node409.P.C.",0.487504270449536,"passed",0.682260408,0.00242512881552619
"Node409.P.D.",0.513224989883083,"passed",0.101256504,0.00146496582854133
"Node410.P.B.",0.444529440439375,"passed",0.381924492,0.000812733795481207
"Node410.P.C.",0.594013001514211,"passed",0.51681903,0.000657826321895325
"Node410.P.D.",0.470119495405251,"passed",0.165481316,0.00124671783728787
"Node411.P.B.",0.447496935511916,"passed",0.389063364,0.000713113478448386
"Node411.P.C.",0.500269971754157,"passed",0.445455282,0.000534234593528251
"Node411.P.D.",0.47930684250769,"passed",0.144651708,0.00115630992022389
"Node412.P.B.",0.461783785589413,"passed",0.40135015,0.00069462234309183
"Node412.P.C.",0.505559751404778,"passed",0.453998184,0.000462097032675299
"Node412.P.D.",0.592950634596463,"passed",0.041759288,0.00105143811510796
"Node413.P.B.",0.58729109085437,"passed",0.048308308,0.00117927087647405
"Node413.P.C.",0.590008894169261,"passed",0.909932418,0.0022306246959497
"Node413.P.D.",0.594560989086294,"passed",0.04045821,0.00103513035164644
"Node414.P.B.",0.579233928497819,"passed",0.053643086,0.00120131429193026
"Node414.P.C.",0.586526801679763,"passed",0.905898736,0.00223614733482023
"Node414.P.D.",0.593845505224804,"passed",0.040783456,0.00105455776531743
"Node415.P.B.",0.565983058910667,"passed",0.068727964,0.00121176662095045
"Node415.P.C.",0.579390505843152,"passed",0.890488566,0.00226568414770081
"Node415.P.D.",0.469175577139902,"passed",0.167393612,0.00125357147602358
"Node416.P.B.",0.446047533898969,"passed",0.387965686,0.000713525088463672
"Node416.P.C.",0.499676148244159,"passed",0.44464072,0.000540695521960679
"Node416.P.D.",0.582460561226197,"passed",0.049935218,0.00122637912340483
"Node417.P.B.",0.582460561226197,"passed",0.049935218,0.00122637912340483
"Node417.P.C.",0.582482849411141,"passed",0.90012956,0.00245275180690746
"Node417.P.D.",0.550880824744237,"passed",0.069630044,0.00138328177441899
"Node418.P.B.",0.550880824744237,"passed",0.069630044,0.00138328177441899
"Node418.P.C.",0.55086668412504,"passed",0.860739926,0.00276656335356311
"Node418.P.D.",0.51204366835476,"passed",0.09476466,0.00137144927062393
"Node419.P.B.",0.51204366835476,"passed",0.09476466,0.00137144927062393
"Node419.P.C.",0.512078030970999,"passed",0.810470676,0.00274289702594779
"Node419.P.D.",0.507595699412338,"passed",0.73118813,0.00303777146529365
"Node420.P.B.",0.462462795868305,"passed",0.238510876,0.00215009059726147
"Node420.P.C.",0.603167213701313,"passed",0.030300976,0.00090154158518683
"Node420.P.D.",0.527369313644005,"passed",0.45524279,0.000721623514304474
"Node421.P.B.",0.454380202144784,"passed",0.409083512,0.000626562833651931
"Node421.P.C.",0.493535329471964,"passed",0.13567369,0.00134709037106444
"Node421.P.D.",0.449182247684869,"passed",0.604448334,0.00227071782726167
"Node422.P.B.",0.428421459018049,"passed",0.24802529,0.00125138540030967
"Node422.P.C.",0.474886273463856,"passed",0.147526374,0.00102021532754181
"Node422.P.D.",0.496253620105001,"passed",0.726476036,0.0031327013583304
"Node423.P.B.",0.465616911959006,"passed",0.213969796,0.00208134967790589
"Node423.P.C.",0.554221725771877,"passed",0.059554202,0.00105650527344058
"Node423.P.D.",0.528642384674103,"passed",0.83363676,0.00264766662642567
"Node424.P.B.",0.508330957799842,"passed",0.155800918,0.00225325797665915
"Node424.P.C.",0.619206148148871,"passed",0.010562334,0.000402252440166311
"Node424.P.D.",0.568884997177338,"passed",0.305342284,0.000205803920474102
"Node425.P.B.",0.344042493725747,"passed",0.295525116,0.00054320236519578
"Node425.P.C.",0.400965764365914,"passed",0.399132618,0.0007454660992489
"Node425.P.D.",0.439986746919965,"passed",0.568381162,0.00228412702553634
"Node426.P.B.",0.412067707799763,"passed",0.267499946,0.00119394675018288
"Node426.P.C.",0.470971194819281,"passed",0.164118868,0.00109156615387502
"Node426.P.D.",0.509145760732169,"passed",0.11861516,0.00179763035182879
"Node427.P.B.",0.370952382030489,"passed",0.24789437,0.0010016457355369
"Node427.P.C.",0.457936669728067,"passed",0.63349047,0.00279302219339515
"Node427.P.D.",0.500850644964832,"passed",0.12988288,0.00162746466463842
"Node428.P.B.",0.534004170378642,"passed",0.364536974,0.000549849021936467
"Node428.P.C.",0.484437647965858,"passed",0.505580134,0.00107782631725383
"Node428.P.D.",0.489420960566744,"passed",0.140919678,0.00160377841053545
"Node429.P.B.",0.445948350907908,"passed",0.535702648,0.00255198286809208
"Node429.P.C.",0.375756381999646,"passed",0.323377668,0.000953189879681036
"Node429.P.D.",0.487826193271616,"passed",0.13786544,0.00185021103633616
"Node430.P.B.",0.487829379554693,"passed",0.72426914,0.00370041695708797
"Node430.P.C.",0.487826193271616,"passed",0.13786544,0.00185021103633616
"Node430.P.D.",0.487211450137609,"passed",0.678801492,0.00285762278868667
"Node431.P.B.",0.429741324395029,"passed",0.3012078,0.00214336065926766
"Node431.P.C.",0.6201095156336,"passed",0.019990698,0.000744707650711479
"Node431.P.D.",0.500859357168408,"passed",0.481091222,0.0011629162205384
"Node432.P.B.",0.0719163694443454,"passed",0.376635846,4.60277816759101e-05
"Node432.P.C.",0.532271718133237,"passed",0.142272956,0.00115043371414704
"Node432.P.D.",0.453585639927067,"passed",0.17945682,0.0017338744993123
"Node433.P.B.",0.38882523446841,"passed",0.26487331,0.000788190860475311
"Node433.P.C.",0.432780631105364,"passed",0.555669872,0.00252109200225359
"Node433.P.D.",0.447627584090786,"passed",0.204203598,0.00133040397736123
"Node434.P.B.",0.411558556071567,"passed",0.367951076,0.000676295233720276
"Node434.P.C.",0.485597855070531,"passed",0.427845338,0.000655324952525486
"Node434.P.D.",0.476969928437083,"passed",0.645679852,0.00233319941623846
"Node435.P.B.",0.398164743690391,"passed",0.324115446,0.00147146542473966
"Node435.P.C.",0.600171059974349,"passed",0.030204732,0.000882006776398696
"Node435.P.D.",0.610064298240996,"passed",0.50343971,0.000445130905538246
"Node436.P.B.",0.500102350496924,"passed",0.446860148,0.000498288957776152
"Node436.P.C.",0.554778894668635,"passed",0.049700124,0.000941029760834397
"Node436.P.D.",0.483383488299818,"passed",0.653267934,0.00262746946799109
"Node437.P.B.",0.403245617639354,"passed",0.319632904,0.0017343235151945
"Node437.P.C.",0.615909534271496,"passed",0.027099122,0.000922690543886023
"Node437.P.D.",0.554028540690127,"passed",0.545444438,0.00117875534859476
"Node438.P.B.",0.111509273998297,"passed",0.397275218,5.59789502581069e-05
"Node438.P.C.",0.578823318671048,"passed",0.057280342,0.00114655781574914
"Node438.P.D.",0.429550314460583,"passed",0.534263706,0.00225174706647157
"Node439.P.B.",0.3923385086769,"passed",0.284884442,0.0011012637433136
"Node439.P.C.",0.466120752301263,"passed",0.180851852,0.00115256890050603
"Node439.P.D.",0.192601961255378,"passed",0.412610494,0.000634112042110055
"Node440.P.B.",0.406196610170028,"passed",0.488353854,0.0018481864429749
"Node440.P.C.",0.546061815802486,"passed",0.09903569,0.00126348422632134
"Node440.P.D.",0.447773580477055,"passed",0.2039874,0.00133028904792547
"Node441.P.B.",0.411819277758174,"passed",0.368061846,0.000676775486122109
"Node441.P.C.",0.485665329034971,"passed",0.42795072,0.000654727387696224
"Node441.P.D.",0.595120304196875,"passed",0.541882696,0.000672039360743151
"Node442.P.B.",0.615446159421288,"passed",0.427199414,0.000228794757929048
"Node442.P.C.",0.600230575254926,"passed",0.030917876,0.000900800812627387
"Node442.P.D.",0.470864251851241,"passed",0.156487742,0.00192558256282712
"Node443.P.B.",0.470879905895703,"passed",0.687024484,0.00385116748728437
"Node443.P.C.",0.470864251851241,"passed",0.156487742,0.00192558256282712
"Node443.P.D.",0.515316040950543,"passed",0.789906734,0.0031675293107548
"Node444.P.B.",0.486085005597517,"passed",0.17897134,0.00233306429691963
"Node444.P.C.",0.589363909114892,"passed",0.031121918,0.000841653144748572
"Node444.P.D.",0.445639725222762,"passed",0.589836806,0.00228155656449619
"Node445.P.B.",0.422248312422508,"passed",0.256034896,0.00123285180525802
"Node445.P.C.",0.473418361897641,"passed",0.154128298,0.00104977039628284
"Node445.P.D.",0.581183377557478,"passed",0.087700612,0.00209325962609389
"Node446.P.B.",0.556887101856599,"passed",0.12654723,0.00192916103459854
"Node446.P.C.",0.569697004773381,"passed",0.785752182,0.00402188619114314
"Node446.P.D.",0.40475875789441,"passed",0.230305704,0.00171821611678265
"Node447.P.B.",0.257681998145798,"passed",0.331679002,0.000372772064277498
"Node447.P.C.",0.452779861558761,"passed",0.438015272,0.00135290830025964
"Node447.P.D.",0.406910800025686,"passed",0.250738298,0.0012394240436983
"Node448.P.B.",0.339711927217599,"passed",0.346430456,0.000496167311945152
"Node448.P.C.",0.455120777440995,"passed",0.402831286,0.000745738678753612
"Node448.P.D.",0.438347522376475,"passed",0.2168636,0.00132928338729258
"Node449.P.B.",0.396113081824236,"passed",0.3616192,0.00064260118292382
"Node449.P.C.",0.479003647694893,"passed",0.421517208,0.000688168803497589
"Node449.P.D.",0.596364463553227,"passed",0.074441226,0.00196837208156843
"Node450.P.B.",0.570508511370445,"passed",0.101631036,0.00198270789569559
"Node450.P.C.",0.583646480782061,"passed",0.823927756,0.00395035876474713
"Node450.P.D.",0.444744734998592,"passed",0.1799099,0.00175014290421928
"Node451.P.B.",0.444744734998592,"passed",0.1799099,0.00175014290421928
"Node451.P.C.",0.444734522479558,"passed",0.640180222,0.00350029199607862
"Node451.P.D.",0.581556686456232,"passed",0.089933162,0.00190366573086722
"Node452.P.B.",0.580374850188143,"passed",0.140617404,0.00153843395138421
"Node452.P.C.",0.581050703609026,"passed",0.769449446,0.00344206825795092
"Node452.P.D.",0.596461929749164,"passed",0.071503176,0.00195078236920574
"Node453.P.B.",0.578951682527136,"passed",0.089123614,0.00195360529337226
"Node453.P.C.",0.587808242868792,"passed",0.839373182,0.00390409574732489
"Node453.P.D.",0.569943195616276,"passed",0.085719502,0.00205449817102499
"Node454.P.B.",0.569943195616276,"passed",0.085719502,0.00205449817102499
"Node454.P.C.",0.569932808886073,"passed",0.828561008,0.00410899868076864
"Node454.P.D.",0.470876103329327,"passed",0.148770434,0.00170222434245661
"Node455.P.B.",0.470876103329327,"passed",0.148770434,0.00170222434245661
"Node455.P.C.",0.470874848865718,"passed",0.702459132,0.0034044477664721
"Node455.P.D.",0.525020983643049,"passed",0.112331626,0.00200456557098628
"Node456.P.B.",0.525020983643049,"passed",0.112331626,0.00200456557098628
"Node456.P.C.",0.525011308489106,"passed",0.775336758,0.00400912753527304
"Node456.P.D.",0.517980438521275,"passed",0.107697986,0.00184938031479463
"Node457.P.B.",0.517980438521275,"passed",0.107697986,0.00184938031479463
"Node457.P.C.",0.51797894729505,"passed",0.784604022,0.00369876124542349
"Node457.P.D.",0.481449090795466,"passed",0.135559208,0.00165035347326846
"Node458.P.B.",0.481449090795466,"passed",0.135559208,0.00165035347326846
"Node458.P.C.",0.481460661334126,"passed",0.728881562,0.00330070557884399
"Node458.P.D.",0.435194786798357,"passed",0.216076612,0.00158123516244757
"Node459.P.B.",0.487726566561857,"passed",0.290718016,0.000349860621566045
"Node459.P.C.",0.444654292119372,"passed",0.493205416,0.00193050096652532
"Node459.P.D.",0.463835130912815,"passed",0.157358584,0.00172588716908976
"Node460.P.B.",0.463835130912815,"passed",0.157358584,0.00172588716908976
"Node460.P.C.",0.463825589672083,"passed",0.685282822,0.00345177448954149
"Node460.P.D.",0.458610440495178,"passed",0.16765554,0.00172590145486206
"Node461.P.B.",0.404538636355688,"passed",0.503016686,0.00271201523706152
"Node461.P.C.",0.319234388131265,"passed",0.329327766,0.000993757274850104
"Node461.P.D.",0.466814518761331,"passed",0.172087294,0.00126928427508901
"Node462.P.B.",0.442347264596573,"passed",0.385294036,0.000713584074451274
"Node462.P.C.",0.498276890870171,"passed",0.442618682,0.00055640476415891
"Node462.P.D.",0.599652438727331,"passed",0.03161773,0.000673731936909773
"Node463.P.B.",0.222775404883256,"passed",0.160914222,0.00246615918765357
"Node463.P.C.",0.14992498098297,"passed",0.807468038,0.00200023598439416
"Node463.P.D.",0.605141970563719,"passed",0.045896042,0.00120994731939911
"Node464.P.B.",0.605815964182223,"passed",0.042559072,0.00117111910459519
"Node464.P.C.",0.605486445410366,"passed",0.911544894,0.00238106099762127
"Node464.P.D.",0.569105137113475,"passed",0.130478106,0.00164252058264467
"Node465.P.B.",0.565470757538992,"passed",0.102524486,0.0019099541052442
"Node465.P.C.",0.567140595660482,"passed",0.766997384,0.00355245864730148
"Node465.P.D.",0.390111579830583,"passed",0.416668246,0.00137497901968739
"Node466.P.B.",0.361780434793024,"passed",0.293382648,0.000932961053952412
"Node466.P.C.",0.453185482415155,"passed",0.289949106,0.000443574422597529
"Node466.P.D.",0.448569541688828,"passed",0.601808526,0.00227319603400453
"Node467.P.B.",0.427327019598957,"passed",0.2494836,0.00124849871175315
"Node467.P.C.",0.474641247432193,"passed",0.148707842,0.00102561204570389
"Node467.P.D.",0.614417483668971,"passed",0.05850002,0.00174746306096298
"Node468.P.B.",0.605829789092679,"passed",0.064448732,0.00183717477628559
"Node468.P.C.",0.610103993850173,"passed",0.877051246,0.00358446104978015
"Node468.P.D.",0.611314047058406,"passed",0.057996236,0.0018290741382311
"Node469.P.B.",0.59673939557038,"passed",0.067599814,0.00192071279708146
"Node469.P.C.",0.604007621523528,"passed",0.87440393,0.00374946285643428
"Node469.P.D.",0.438517419989354,"passed",0.183987138,0.00210514595848046
"Node470.P.B.",0.507277627382346,"passed",0.119714362,0.00213039611022249
"Node470.P.C.",0.472894303674187,"passed",0.6962985,0.00423270746444177
"Node470.P.D.",0.17433043785899,"passed",0.352030818,0.000305960884830532
"Node471.P.B.",0.451916276946618,"passed",0.183627158,0.00162753423420847
"Node471.P.C.",0.395141851951364,"passed",0.46434203,0.00191606328636612
"Node471.P.D.",0.461686342685811,"passed",0.493535796,0.0012888170223262
"Node472.P.B.",0.448395974122528,"passed",0.211149622,0.00129949211475128
"Node472.P.C.",0.0695011024927674,"passed",0.295314558,2.31085293850038e-05
"Node472.P.D.",0.452278740842109,"passed",0.617929578,0.00225461357621206
"Node473.P.B.",0.433613998721273,"passed",0.240504466,0.00126304795819572
"Node473.P.C.",0.476213004473244,"passed",0.141565984,0.000992311044844986
"Node473.P.D.",0.468149870437114,"passed",0.152109094,0.00171236554862939
"Node474.P.B.",0.468149870437114,"passed",0.152109094,0.00171236554862939
"Node474.P.C.",0.468163317828069,"passed",0.69578183,0.00342473043425117
"Node474.P.D.",0.561598397531729,"passed",0.083802576,0.00189698328862855
"Node475.P.B.",0.487684198969299,"passed",0.150727754,0.00180630016261839
"Node475.P.C.",0.525998956517638,"passed",0.76546965,0.00370007061072676
"Node475.P.D.",0.452429541940815,"passed",0.170941754,0.00174709390134929
"Node476.P.B.",0.452429541940815,"passed",0.170941754,0.00174709390134929
"Node476.P.C.",0.452437099929379,"passed",0.65811651,0.00349419157209198
"Node476.P.D.",0.515271020968392,"passed",0.126667522,0.00177616688523107
"Node477.P.B.",0.572170303625239,"passed",0.286084192,0.00015227316052369
"Node477.P.C.",0.520110973931883,"passed",0.587248288,0.0019277537905656
"Node477.P.D.",0.457666460737438,"passed",0.170311146,0.00195408836201392
"Node478.P.B.",0.457666457796073,"passed",0.659377712,0.00390817455470312
"Node478.P.C.",0.457666460737438,"passed",0.170311146,0.00195408836201392
"Node478.P.D.",0.514910113247859,"passed",0.110870472,0.00187933295157935
"Node479.P.B.",0.514910113247859,"passed",0.110870472,0.00187933295157935
"Node479.P.C.",0.514911004746615,"passed",0.778259092,0.00375867552152826
"Node479.P.D.",0.478711088762987,"passed",0.139020578,0.00166575399039009
"Node480.P.B.",0.478711088762987,"passed",0.139020578,0.00166575399039009
"Node480.P.C.",0.478710979710948,"passed",0.721958826,0.00333150850296638
"Node480.P.D.",0.56073216171138,"passed",0.077509566,0.00122622293214827
"Node481.P.B.",0.557866456273711,"passed",0.077172502,0.0011312951431332
"Node481.P.C.",0.559350111907684,"passed",0.845317936,0.00235751319764085
"Node481.P.D.",0.45249453546977,"passed",0.184641472,0.00224897715736019
"Node482.P.B.",0.455697303019514,"passed",0.242665456,0.00102349918972488
"Node482.P.C.",0.453503060027317,"passed",0.572693104,0.0032723123727942
"Node482.P.D.",0.445254232894977,"passed",0.185357696,0.00227280884019399
"Node483.P.B.",0.44208257195162,"passed",0.19594311,0.0017960185098799
"Node483.P.C.",0.443854580944629,"passed",0.61869915,0.00406877977701624
"Node483.P.D.",0.440118705407175,"passed",0.214541986,0.00133067715097797
"Node484.P.B.",0.399087267207814,"passed",0.362756582,0.000649614946019541
"Node484.P.C.",0.480338556807325,"passed",0.422701412,0.000682495446629909
"Node484.P.D.",0.406063800391376,"passed",0.229465666,0.00180418985212001
"Node485.P.B.",0.443100725699981,"passed",0.19196304,0.00183759377412199
"Node485.P.C.",0.424634909040848,"passed",0.578571308,0.00364089288843868
"Node485.P.D.",0.452582675774696,"passed",0.170773478,0.00174695469978946
"Node486.P.B.",0.452582675774696,"passed",0.170773478,0.00174695469978946
"Node486.P.C.",0.452578511987467,"passed",0.658453022,0.00349390768032243
"Node486.P.D.",0.292416124263336,"passed",0.335578234,0.000270074255565001
"Node487.P.B.",0.446429365713891,"passed",0.272382536,0.000683325929496375
"Node487.P.C.",0.399304814823705,"passed",0.39203921,0.000949382279376463
"Node487.P.D.",0.457835435865074,"passed",0.186977202,0.0017926481193963
"Node488.P.B.",0.408671228083818,"passed",0.26696402,0.00054523395229028
"Node488.P.C.",0.446071768888043,"passed",0.546058802,0.00233761025352223
"Node488.P.D.",0.495279027280754,"passed",0.127076018,0.00178351395811941
"Node489.P.B.",0.399427259667926,"passed",0.487967104,0.00276766703489029
"Node489.P.C.",0.258050217451676,"passed",0.384956864,0.00100985951161143
"Node489.P.D.",0.497530312135132,"passed",0.129081482,0.00153619874374357
"Node490.P.B.",0.427644282311955,"passed",0.371699522,0.000796943413554159
"Node490.P.C.",0.570913478228224,"passed",0.499219016,0.000744465155985579
"Node490.P.D.",0.504562004410334,"passed",0.106290242,0.00140371480287656
"Node491.P.B.",0.415780245426978,"passed",0.224227964,0.000993509711710743
"Node491.P.C.",0.467327560039477,"passed",0.669481794,0.00239463582571273
"Node491.P.D.",0.476462135681822,"passed",0.151474652,0.00118898693840216
"Node492.P.B.",0.457423246405178,"passed",0.39726038,0.000703454028719267
"Node492.P.C.",0.503979491244627,"passed",0.451264966,0.000486005890829533
"Node492.P.D.",0.220562949542688,"passed",0.342724346,0.000503776246216326
"Node493.P.B.",0.451507860967567,"passed",0.185820126,0.0017644374194732
"Node493.P.C.",0.390470547339988,"passed",0.471455498,0.00225263360453356
"Node493.P.D.",0.478362038897244,"passed",0.139472428,0.00166767092132639
"Node494.P.B.",0.478362038897244,"passed",0.139472428,0.00166767092132639
"Node494.P.C.",0.478355393764335,"passed",0.721055176,0.00333533985504091
"Node494.P.D.",0.450518677919131,"passed",0.519557414,0.00181522190715479
"Node495.P.B.",0.421831158800481,"passed",0.25443318,0.00125127736696671
"Node495.P.C.",0.514752122220066,"passed",0.22600942,0.000566237187145628
"Node495.P.D.",0.464769693201634,"passed",0.639871722,0.00234021331145768
"Node496.P.B.",0.432849890835335,"passed",0.250630998,0.00131660195685954
"Node496.P.C.",0.505892797640535,"passed",0.109497238,0.00102584599459852
"Node496.P.D.",0.483547941529116,"passed",0.702400034,0.0022941718206342
"Node497.P.B.",0.439947576595576,"passed",0.254282608,0.00147093267084431
"Node497.P.C.",0.558739938428325,"passed",0.043317376,0.000829194819998148
"Node497.P.D.",0.452073971215235,"passed",0.616978,0.00225593841303646
"Node498.P.B.",0.433273127133439,"passed",0.241039396,0.00126239246071939
"Node498.P.C.",0.476073449320939,"passed",0.141982634,0.000994297671884927
"Node498.P.D.",0.528913468862546,"passed",0.482746456,0.000608564311866586
"Node499.P.B.",0.469504682882277,"passed",0.410947254,0.000451145237439707
"Node499.P.C.",0.503828663006927,"passed",0.106306254,0.00105905854827603
"Node499.P.D.",0.475712016393011,"passed",0.153191694,0.0011967530912743
"Node500.P.B.",0.456248610638892,"passed",0.396241062,0.000705253948073147
"Node500.P.C.",0.503578169895712,"passed",0.450567238,0.0004919860852573
"Node500.P.D.",0.41392901919726,"passed",0.486131446,0.0020049313985958
"Node501.P.B.",0.39020878240698,"passed",0.287695662,0.000991948786897715
"Node501.P.C.",0.437631226629617,"passed",0.226172868,0.00101386336507849
"Node501.P.D.",0.445036125092806,"passed",0.582523298,0.00255859514757143
"Node502.P.B.",0.389413491541922,"passed",0.292583542,0.00110437517588092
